Distrito,Causa_Morte,Ano,Obitos
Região Autónoma da Madeira,Doenças do aparelho respiratório,2008,488
Região Autónoma da Madeira,SIDA,2008,4
Região Autónoma da Madeira,Suicídio,2008,24
Região Autónoma da Madeira,Tuberculose,2008,2
Região Autónoma da Madeira,Tumores malignos,2008,487
Região Autónoma da Madeira,Diabetes,2009,187
Região Autónoma da Madeira,Doenças do aparelho circulatório,2009,705
Região Autónoma da Madeira,Doenças do aparelho digestivo,2009,124
Região Autónoma da Madeira,Doenças do aparelho respiratório,2009,495
Região Autónoma da Madeira,SIDA,2009,4
Região Autónoma da Madeira,Suicídio,2009,26
Região Autónoma da Madeira,Tuberculose,2009,1
Região Autónoma da Madeira,Tumores malignos,2009,494
Região Autónoma da Madeira,Diabetes,2010,159
Região Autónoma da Madeira,Doenças do aparelho circulatório,2010,706
Região Autónoma da Madeira,Doenças do aparelho digestivo,2010,133
Região Autónoma da Madeira,Doenças do aparelho respiratório,2010,435
Região Autónoma da Madeira,SIDA,2010,4
Região Autónoma da Madeira,Suicídio,2010,22
Região Autónoma da Madeira,Tuberculose,2010,6
Região Autónoma da Madeira,Tumores malignos,2010,563
Região Autónoma da Madeira,Diabetes,2011,127
Região Autónoma da Madeira,Doenças do aparelho circulatório,2011,659
Região Autónoma da Madeira,Doenças do aparelho digestivo,2011,140
Região Autónoma da Madeira,Doenças do aparelho respiratório,2011,402
Região Autónoma da Madeira,SIDA,2011,7
Região Autónoma da Madeira,Suicídio,2011,19
Região Autónoma da Madeira,Tuberculose,2011,2
Região Autónoma da Madeira,Tumores malignos,2011,520
Região Autónoma da Madeira,Diabetes,2012,121
Região Autónoma da Madeira,Doenças do aparelho circulatório,2012,685
Região Autónoma da Madeira,Doenças do aparelho digestivo,2012,115
Região Autónoma da Madeira,Doenças do aparelho respiratório,2012,477
Região Autónoma da Madeira,SIDA,2012,6
Região Autónoma da Madeira,Suicídio,2012,21
Região Autónoma da Madeira,Tuberculose,2012,0
Região Autónoma da Madeira,Tumores malignos,2012,589
Região Autónoma da Madeira,Diabetes,2013,117
Região Autónoma da Madeira,Doenças do aparelho circulatório,2013,630
Região Autónoma da Madeira,Doenças do aparelho digestivo,2013,109
Região Autónoma da Madeira,Doenças do aparelho respiratório,2013,477
Região Autónoma da Madeira,SIDA,2013,5
Região Autónoma da Madeira,Suicídio,2013,19
Região Autónoma da Madeira,Tuberculose,2013,2
Região Autónoma da Madeira,Tumores malignos,2013,534
Região Autónoma da Madeira,Diabetes,2014,118
Região Autónoma da Madeira,Doenças do aparelho circulatório,2014,780
Região Autónoma da Madeira,Doenças do aparelho digestivo,2014,159
Região Autónoma da Madeira,Doenças do aparelho respiratório,2014,496
Região Autónoma da Madeira,SIDA,2014,0
Região Autónoma da Madeira,Suicídio,2014,23
Região Autónoma da Madeira,Tuberculose,2014,0
Região Autónoma da Madeira,Tumores malignos,2014,610
Região Autónoma da Madeira,Diabetes,2015,102
Região Autónoma da Madeira,Doenças do aparelho circulatório,2015,737
Região Autónoma da Madeira,Doenças do aparelho digestivo,2015,137
Região Autónoma da Madeira,Doenças do aparelho respiratório,2015,538
Região Autónoma da Madeira,SIDA,2015,9
Região Autónoma da Madeira,Suicídio,2015,18
Região Autónoma da Madeira,Tuberculose,2015,4
Região Autónoma da Madeira,Tumores malignos,2015,525
Região Autónoma da Madeira,Diabetes,2016,118
Região Autónoma da Madeira,Doenças do aparelho circulatório,2016,735
Região Autónoma da Madeira,Doenças do aparelho digestivo,2016,119
Região Autónoma da Madeira,Doenças do aparelho respiratório,2016,531
Região Autónoma da Madeira,SIDA,2016,6
Região Autónoma da Madeira,Suicídio,2016,18
Região Autónoma da Madeira,Tuberculose,2016,0
Região Autónoma da Madeira,Tumores malignos,2016,562
Região Autónoma da Madeira,Diabetes,2017,95
Região Autónoma da Madeira,Doenças do aparelho circulatório,2017,689
Região Autónoma da Madeira,Doenças do aparelho digestivo,2017,148
Região Autónoma da Madeira,Doenças do aparelho respiratório,2017,465
Região Autónoma da Madeira,SIDA,2017,4
Região Autónoma da Madeira,Suicídio,2017,21
Região Autónoma da Madeira,Tuberculose,2017,4
Região Autónoma da Madeira,Tumores malignos,2017,588
Região Autónoma da Madeira,Diabetes,2018,124
Região Autónoma da Madeira,Doenças do aparelho circulatório,2018,788
Região Autónoma da Madeira,Doenças do aparelho digestivo,2018,135
Região Autónoma da Madeira,Doenças do aparelho respiratório,2018,516
Região Autónoma da Madeira,SIDA,2018,2
Região Autónoma da Madeira,Suicídio,2018,13
Região Autónoma da Madeira,Tuberculose,2018,3
Região Autónoma da Madeira,Tumores malignos,2018,595
Região Autónoma da Madeira,Diabetes,2019,113
Região Autónoma da Madeira,Doenças do aparelho circulatório,2019,797
Região Autónoma da Madeira,Doenças do aparelho digestivo,2019,149
Região Autónoma da Madeira,Doenças do aparelho respiratório,2019,444
Região Autónoma da Madeira,SIDA,2019,4
Região Autónoma da Madeira,Suicídio,2019,18
Região Autónoma da Madeira,Tuberculose,2019,3
Região Autónoma da Madeira,Tumores malignos,2019,622
Região Autónoma da Madeira,Diabetes,2020,90
Região Autónoma da Madeira,Doenças do aparelho circulatório,2020,827
Região Autónoma da Madeira,Doenças do aparelho digestivo,2020,155
Região Autónoma da Madeira,Doenças do aparelho respiratório,2020,419
Região Autónoma da Madeira,SIDA,2020,4
Região Autónoma da Madeira,Suicídio,2020,29
Região Autónoma da Madeira,Tuberculose,2020,2
Região Autónoma da Madeira,Tumores malignos,2020,662
Região Autónoma da Madeira,Diabetes,2021,98
Região Autónoma da Madeira,Doenças do aparelho circulatório,2021,809
Região Autónoma da Madeira,Doenças do aparelho digestivo,2021,153
Região Autónoma da Madeira,Doenças do aparelho respiratório,2021,401
Região Autónoma da Madeira,SIDA,2021,2
Região Autónoma da Madeira,Suicídio,2021,30
Região Autónoma da Madeira,Tuberculose,2021,1
Região Autónoma da Madeira,Tumores malignos,2021,676
Região Autónoma da Madeira,Diabetes,2022,110
Região Autónoma da Madeira,Doenças do aparelho circulatório,2022,787
Região Autónoma da Madeira,Doenças do aparelho digestivo,2022,166
Região Autónoma da Madeira,Doenças do aparelho respiratório,2022,435
Região Autónoma da Madeira,SIDA,2022,3
Região Autónoma da Madeira,Suicídio,2022,27
Região Autónoma da Madeira,Tuberculose,2022,1
Região Autónoma da Madeira,Tumores malignos,2022,657
Região Autónoma da Madeira,Diabetes,2023,100
Região Autónoma da Madeira,Doenças do aparelho circulatório,2023,720
Região Autónoma da Madeira,Doenças do aparelho digestivo,2023,155
Região Autónoma da Madeira,Doenças do aparelho respiratório,2023,422
Região Autónoma da Madeira,SIDA,2023,0
Região Autónoma da Madeira,Suicídio,2023,16
Região Autónoma da Madeira,Tuberculose,2023,1
Região Autónoma da Madeira,Tumores malignos,2023,649
Região Autónoma dos Açores,Diabetes,2001,141
Região Autónoma dos Açores,Doenças do aparelho circulatório,2001,1195
Região Autónoma dos Açores,Doenças do aparelho digestivo,2001,91
Região Autónoma dos Açores,Doenças do aparelho respiratório,2001,243
Região Autónoma dos Açores,SIDA,2001,5
Região Autónoma dos Açores,Suicídio,2001,9
Região Autónoma dos Açores,Tuberculose,2001,4
Região Autónoma dos Açores,Tumores malignos,2001,501
Região Autónoma dos Açores,Diabetes,2002,141
Região Autónoma dos Açores,Doenças do aparelho circulatório,2002,1151
Região Autónoma dos Açores,Doenças do aparelho digestivo,2002,91
Região Autónoma dos Açores,Doenças do aparelho respiratório,2002,248
Região Autónoma dos Açores,SIDA,2002,5
Região Autónoma dos Açores,Suicídio,2002,12
Região Autónoma dos Açores,Tuberculose,2002,4
Região Autónoma dos Açores,Tumores malignos,2002,512
Região Autónoma dos Açores,Diabetes,2003,141
Região Autónoma dos Açores,Doenças do aparelho circulatório,2003,1107
Região Autónoma dos Açores,Doenças do aparelho digestivo,2003,91
Região Autónoma dos Açores,Doenças do aparelho respiratório,2003,252
Região Autónoma dos Açores,SIDA,2003,5
Região Autónoma dos Açores,Suicídio,2003,14
Região Autónoma dos Açores,Tuberculose,2003,4
Região Autónoma dos Açores,Tumores malignos,2003,523
Região Autónoma dos Açores,Diabetes,2004,141
Região Autónoma dos Açores,Doenças do aparelho circulatório,2004,1063
Região Autónoma dos Açores,Doenças do aparelho digestivo,2004,91
Região Autónoma dos Açores,Doenças do aparelho respiratório,2004,256
Região Autónoma dos Açores,SIDA,2004,5
Região Autónoma dos Açores,Suicídio,2004,17
Região Autónoma dos Açores,Tuberculose,2004,4
Região Autónoma dos Açores,Tumores malignos,2004,534
Região Autónoma dos Açores,Diabetes,2005,141
Região Autónoma dos Açores,Doenças do aparelho circulatório,2005,1018
Região Autónoma dos Açores,Doenças do aparelho digestivo,2005,90
Região Autónoma dos Açores,Doenças do aparelho respiratório,2005,261
Região Autónoma dos Açores,SIDA,2005,6
Região Autónoma dos Açores,Suicídio,2005,20
Região Autónoma dos Açores,Tuberculose,2005,4
Região Autónoma dos Açores,Tumores malignos,2005,545
Região Autónoma dos Açores,Diabetes,2006,141
Região Autónoma dos Açores,Doenças do aparelho circulatório,2006,974
Região Autónoma dos Açores,Doenças do aparelho digestivo,2006,90
Região Autónoma dos Açores,Doenças do aparelho respiratório,2006,266
Região Autónoma dos Açores,SIDA,2006,6
Região Autónoma dos Açores,Suicídio,2006,22
Região Autónoma dos Açores,Tuberculose,2006,5
Região Autónoma dos Açores,Tumores malignos,2006,556
Região Autónoma dos Açores,Diabetes,2007,141
Região Autónoma dos Açores,Doenças do aparelho circulatório,2007,930
Região Autónoma dos Açores,Doenças do aparelho digestivo,2007,90
Região Autónoma dos Açores,Doenças do aparelho respiratório,2007,270
Região Autónoma dos Açores,SIDA,2007,6
Região Autónoma dos Açores,Suicídio,2007,25
Região Autónoma dos Açores,Tuberculose,2007,5
Região Autónoma dos Açores,Tumores malignos,2007,567
Região Autónoma dos Açores,Diabetes,2008,141
Região Autónoma dos Açores,Doenças do aparelho circulatório,2008,886
Região Autónoma dos Açores,Doenças do aparelho digestivo,2008,90
Região Autónoma dos Açores,Doenças do aparelho respiratório,2008,274
Região Autónoma dos Açores,SIDA,2008,6
Região Autónoma dos Açores,Suicídio,2008,27
Região Autónoma dos Açores,Tuberculose,2008,5
Região Autónoma dos Açores,Tumores malignos,2008,578
Região Autónoma dos Açores,Diabetes,2009,141
Região Autónoma dos Açores,Doenças do aparelho circulatório,2009,842
Região Autónoma dos Açores,Doenças do aparelho digestivo,2009,90
Região Autónoma dos Açores,Doenças do aparelho respiratório,2009,279
Região Autónoma dos Açores,SIDA,2009,6
Região Autónoma dos Açores,Suicídio,2009,30
Região Autónoma dos Açores,Tuberculose,2009,5
Região Autónoma dos Açores,Tumores malignos,2009,589
Região Autónoma dos Açores,Diabetes,2010,143
Região Autónoma dos Açores,Doenças do aparelho circulatório,2010,808
Região Autónoma dos Açores,Doenças do aparelho digestivo,2010,107
Região Autónoma dos Açores,Doenças do aparelho respiratório,2010,345
Região Autónoma dos Açores,SIDA,2010,5
Região Autónoma dos Açores,Suicídio,2010,23
Região Autónoma dos Açores,Tuberculose,2010,1
Região Autónoma dos Açores,Tumores malignos,2010,544
Região Autónoma dos Açores,Diabetes,2011,150
Região Autónoma dos Açores,Doenças do aparelho circulatório,2011,779
Região Autónoma dos Açores,Doenças do aparelho digestivo,2011,76
Região Autónoma dos Açores,Doenças do aparelho respiratório,2011,339
Região Autónoma dos Açores,SIDA,2011,4
Região Autónoma dos Açores,Suicídio,2011,36
Região Autónoma dos Açores,Tuberculose,2011,1
Região Autónoma dos Açores,Tumores malignos,2011,540
Região Autónoma dos Açores,Diabetes,2012,104
Região Autónoma dos Açores,Doenças do aparelho circulatório,2012,720
Região Autónoma dos Açores,Doenças do aparelho digestivo,2012,85
Região Autónoma dos Açores,Doenças do aparelho respiratório,2012,292
Região Autónoma dos Açores,SIDA,2012,2
Região Autónoma dos Açores,Suicídio,2012,30
Região Autónoma dos Açores,Tuberculose,2012,0
Região Autónoma dos Açores,Tumores malignos,2012,555
Região Autónoma dos Açores,Diabetes,2013,153
Região Autónoma dos Açores,Doenças do aparelho circulatório,2013,739
Região Autónoma dos Açores,Doenças do aparelho digestivo,2013,108
Região Autónoma dos Açores,Doenças do aparelho respiratório,2013,333
Região Autónoma dos Açores,SIDA,2013,2
Região Autónoma dos Açores,Suicídio,2013,22
Região Autónoma dos Açores,Tuberculose,2013,1
Região Autónoma dos Açores,Tumores malignos,2013,602
Região Autónoma dos Açores,Diabetes,2014,109
Região Autónoma dos Açores,Doenças do aparelho circulatório,2014,758
Região Autónoma dos Açores,Doenças do aparelho digestivo,2014,80
Região Autónoma dos Açores,Doenças do aparelho respiratório,2014,331
Região Autónoma dos Açores,SIDA,2014,1
Região Autónoma dos Açores,Suicídio,2014,28
Região Autónoma dos Açores,Tuberculose,2014,0
Região Autónoma dos Açores,Tumores malignos,2014,554
Região Autónoma dos Açores,Diabetes,2015,128
Região Autónoma dos Açores,Doenças do aparelho circulatório,2015,772
Região Autónoma dos Açores,Doenças do aparelho digestivo,2015,68
Região Autónoma dos Açores,Doenças do aparelho respiratório,2015,271
Região Autónoma dos Açores,SIDA,2015,3
Região Autónoma dos Açores,Suicídio,2015,26
Região Autónoma dos Açores,Tuberculose,2015,3
Região Autónoma dos Açores,Tumores malignos,2015,559
Região Autónoma dos Açores,Diabetes,2016,119
Região Autónoma dos Açores,Doenças do aparelho circulatório,2016,785
Região Autónoma dos Açores,Doenças do aparelho digestivo,2016,95
Região Autónoma dos Açores,Doenças do aparelho respiratório,2016,308
Região Autónoma dos Açores,SIDA,2016,1
Região Autónoma dos Açores,Suicídio,2016,32
Região Autónoma dos Açores,Tuberculose,2016,1
Região Autónoma dos Açores,Tumores malignos,2016,582
Região Autónoma dos Açores,Diabetes,2017,117
Região Autónoma dos Açores,Doenças do aparelho circulatório,2017,718
Região Autónoma dos Açores,Doenças do aparelho digestivo,2017,92
Região Autónoma dos Açores,Doenças do aparelho respiratório,2017,269
Região Autónoma dos Açores,SIDA,2017,4
Região Autónoma dos Açores,Suicídio,2017,23
Região Autónoma dos Açores,Tuberculose,2017,4
Região Autónoma dos Açores,Tumores malignos,2017,580
Região Autónoma dos Açores,Diabetes,2018,118
Região Autónoma dos Açores,Doenças do aparelho circulatório,2018,686
Região Autónoma dos Açores,Doenças do aparelho digestivo,2018,84
Região Autónoma dos Açores,Doenças do aparelho respiratório,2018,290
Região Autónoma dos Açores,SIDA,2018,4
Região Autónoma dos Açores,Suicídio,2018,18
Região Autónoma dos Açores,Tuberculose,2018,5
Região Autónoma dos Açores,Tumores malignos,2018,642
Região Autónoma dos Açores,Diabetes,2019,107
Região Autónoma dos Açores,Doenças do aparelho circulatório,2019,705
Região Autónoma dos Açores,Doenças do aparelho digestivo,2019,85
Região Autónoma dos Açores,Doenças do aparelho respiratório,2019,231
Região Autónoma dos Açores,SIDA,2019,2
Região Autónoma dos Açores,Suicídio,2019,28
Região Autónoma dos Açores,Tuberculose,2019,2
Região Autónoma dos Açores,Tumores malignos,2019,653
Região Autónoma dos Açores,Diabetes,2020,108
Região Autónoma dos Açores,Doenças do aparelho circulatório,2020,689
Região Autónoma dos Açores,Doenças do aparelho digestivo,2020,107
Região Autónoma dos Açores,Doenças do aparelho respiratório,2020,229
Região Autónoma dos Açores,SIDA,2020,2
Região Autónoma dos Açores,Suicídio,2020,26
Região Autónoma dos Açores,Tuberculose,2020,1
Região Autónoma dos Açores,Tumores malignos,2020,650
Região Autónoma dos Açores,Diabetes,2021,77
Região Autónoma dos Açores,Doenças do aparelho circulatório,2021,639
Região Autónoma dos Açores,Doenças do aparelho digestivo,2021,88
Região Autónoma dos Açores,Doenças do aparelho respiratório,2021,222
Região Autónoma dos Açores,SIDA,2021,0
Região Autónoma dos Açores,Suicídio,2021,33
Região Autónoma dos Açores,Tuberculose,2021,0
Região Autónoma dos Açores,Tumores malignos,2021,653
Região Autónoma dos Açores,Diabetes,2022,96
Região Autónoma dos Açores,Doenças do aparelho circulatório,2022,752
Região Autónoma dos Açores,Doenças do aparelho digestivo,2022,98
Região Autónoma dos Açores,Doenças do aparelho respiratório,2022,272
Região Autónoma dos Açores,SIDA,2022,0
Região Autónoma dos Açores,Suicídio,2022,28
Região Autónoma dos Açores,Tuberculose,2022,4
Região Autónoma dos Açores,Tumores malignos,2022,672
Região Autónoma dos Açores,Diabetes,2023,71
Região Autónoma dos Açores,Doenças do aparelho circulatório,2023,601
Região Autónoma dos Açores,Doenças do aparelho digestivo,2023,100
Região Autónoma dos Açores,Doenças do aparelho respiratório,2023,257
Região Autónoma dos Açores,SIDA,2023,2
Região Autónoma dos Açores,Suicídio,2023,23
Região Autónoma dos Açores,Tuberculose,2023,2
